Activity Period,Activity Period Start Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,data_as_of,data_loaded_at
201212,2012/12/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,5283,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201212,2012/12/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,64190,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201212,2012/12/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,65614,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201212,2012/12/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,10010,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201212,2012/12/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,9497,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201212,2012/12/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,12968,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201212,2012/12/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,12689,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201212,2012/12/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,18874,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201212,2012/12/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,18654,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201212,2012/12/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,20655,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201212,2012/12/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,23072,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201212,2012/12/01,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,144908,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201212,2012/12/01,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,148546,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201212,2012/12/01,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,5163,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201212,2012/12/01,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,9168,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201212,2012/12/01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,7800,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201212,2012/12/01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,8882,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,3954,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,3501,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,A,10636,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,A,9473,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,7091,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,6316,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,7541,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,7105,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,7673,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,6842,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,11087,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,10184,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,6615,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,5932,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,1707,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,6691,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,32910,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,27748,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,6505,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,5618,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Deplaned,Other,International,G,7415,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Enplaned,Other,International,G,6707,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,114363,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,107507,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8615,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7553,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,17498,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,16410,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,19550,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,16124,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10132,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,10451,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,90319,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,87618,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,4294,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,3631,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,14419,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,13467,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,10452,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,9506,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,14712,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,14297,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,8458,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,8110,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5147,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,5183,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,6430,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5085,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,40582,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,41686,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,5558,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,4954,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,7046,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,6342,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,2297,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,1623,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,18215,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,16917,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,10473,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,9274,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,20256,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,19668,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 1,B,90329,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 1,B,88680,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,19993,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,17989,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,44442,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,43376,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,1247,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 1,B,1218,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 1,B,2682,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,6930,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,6610,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,115483,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,107538,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,236,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,2976,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,2738,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,6317,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,5362,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,6454,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,6100,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,60721,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,57361,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,209609,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,202631,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,28887,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,28797,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,254542,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,244962,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,4483,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,57447,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,50771,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,9134,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,11038,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,10777,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,11185,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,16282,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,15570,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,22212,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,19856,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,129889,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,122512,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,5516,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,3360,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,8878,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201301,2013/01/01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,8044,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201302,2013/02/01,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,2865,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
201302,2013/02/01,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,2795,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
